game_id,player_id,points,assists,rebounds,game_date
G735,P735,24,12,15,2023-04-16
G736,P736,5,7,10,2023-04-27
G737,P737,23,3,0,2023-04-07
G738,P738,22,15,1,2023-02-26
G739,P739,36,1,13,2023-05-03
G740,P740,34,5,14,2023-10-06
G741,P741,36,6,10,2023-07-29
G742,P742,34,15,11,2023-09-03
G743,P743,17,14,13,2023-10-01
G744,P744,21,0,11,2023-04-10
G745,P745,1,4,0,2023-03-07
G746,P746,41,11,7,2023-04-14
G747,P747,39,4,7,2023-09-01
G748,P748,10,8,0,2023-07-04
G749,P749,22,9,8,2023-06-09
G750,P750,44,8,17,2023-06-03
G751,P751,39,10,17,2023-08-28
G752,P752,3,6,12,2023-08-31
G753,P753,25,8,11,2023-09-30
G754,P754,34,7,16,2023-01-27
G755,P755,4,2,6,2023-05-07
G756,P756,43,1,14,2023-05-29
G757,P757,39,4,8,2023-07-07
G758,P758,47,8,12,2023-08-17
G759,P759,16,9,2,2023-08-06
G760,P760,11,4,18,2023-01-06
G761,P761,23,3,20,2023-09-05
G762,P762,44,7,1,2023-12-04
G763,P763,1,5,14,2023-11-21
G764,P764,12,9,3,2023-07-05
G765,P765,24,5,17,2023-12-10
G766,P766,19,8,1,2023-12-29
G767,P767,4,11,3,2023-02-22
G768,P768,25,7,11,2023-05-01
G769,P769,12,10,4,2023-09-29
G770,P770,36,15,10,2023-06-09
G771,P771,35,8,13,2023-10-09
G772,P772,11,5,1,2023-03-07
G773,P773,47,3,1,2023-08-28
G774,P774,17,10,7,2023-10-23
G775,P775,47,4,11,2023-10-21
G776,P776,43,6,9,2023-05-16
G777,P777,45,11,19,2023-03-24
G778,P778,32,2,16,2023-04-12
G779,P779,26,7,9,2023-02-07
G780,P780,25,15,0,2023-05-04
G781,P781,24,14,8,2023-03-31
G782,P782,46,4,10,2023-07-27
G783,P783,17,2,20,2023-09-04
G784,P784,16,14,9,2023-05-25
G785,P785,37,4,16,2023-05-15
G786,P786,20,11,13,2023-07-25
G787,P787,33,7,20,2023-11-13
G788,P788,38,13,10,2023-08-02
G789,P789,19,9,16,2023-06-30
G790,P790,17,3,6,2023-04-08
G791,P791,7,10,13,2023-03-29
G792,P792,35,2,14,2023-02-10
G793,P793,6,8,6,2023-02-22
G794,P794,41,10,7,2023-08-07
G795,P795,19,12,12,2023-09-04
G796,P796,40,5,9,2023-07-27
G797,P797,41,14,10,2023-01-03
G798,P798,17,10,12,2023-11-10
G799,P799,25,0,17,2023-02-15
G800,P800,25,4,2,2023-03-25
G801,P801,9,10,17,2023-04-12
G802,P802,17,1,10,2023-10-27
G803,P803,23,10,1,2023-08-07
G804,P804,48,5,2,2023-02-13
G805,P805,25,12,3,2024-01-01
G806,P806,29,12,5,2023-05-21
G807,P807,35,4,8,2023-04-18
G808,P808,34,11,16,2023-12-10
G809,P809,2,12,19,2023-03-31
G810,P810,36,1,5,2023-12-26
G811,P811,46,13,19,2023-12-07
G812,P812,28,15,5,2023-03-09
G813,P813,43,6,11,2023-08-09
G814,P814,38,4,13,2023-09-20
G815,P815,7,7,4,2023-12-28
G816,P816,19,2,19,2023-02-15
G817,P817,41,2,3,2023-09-07
G818,P818,37,6,6,2023-01-17
G819,P819,10,13,7,2023-01-19
G820,P820,48,6,1,2023-01-20
G821,P821,5,7,1,2023-03-29
G822,P822,13,1,18,2023-02-26
G823,P823,42,13,19,2023-03-10
G824,P824,4,13,8,2023-10-18
G825,P825,6,10,7,2023-06-23
G826,P826,5,3,15,2023-02-16
G827,P827,33,8,3,2023-05-07
G828,P828,19,9,4,2023-06-03
G829,P829,12,12,4,2023-12-10
G830,P830,11,5,10,2023-03-21
G831,P831,46,0,19,2023-05-25
G832,P832,20,12,7,2023-03-29
G833,P833,3,15,6,2023-01-02
G834,P834,6,4,10,2023-02-26
G835,P835,20,7,5,2023-07-31
G836,P836,42,14,5,2023-11-11
G837,P837,8,4,4,2023-10-04
G838,P838,43,4,1,2023-11-21
G839,P839,27,8,10,2023-06-05
G840,P840,25,9,17,2023-07-30
G841,P841,50,9,13,2023-01-08
G842,P842,12,2,0,2023-08-05
G843,P843,13,2,8,2023-11-15
G844,P844,33,15,8,2023-11-02
G845,P845,14,6,7,2023-04-19
G846,P846,16,0,5,2023-07-01
G847,P847,3,4,2,2023-07-18
G848,P848,4,0,1,2023-06-02
G849,P849,7,3,19,2023-05-24
G850,P850,43,2,12,2023-04-24
G851,P851,40,10,8,2023-01-15
G852,P852,50,12,6,2023-11-24
G853,P853,26,1,13,2023-03-06
G854,P854,7,0,2,2023-09-15
G855,P855,4,10,16,2023-11-04
G856,P856,16,7,0,2023-05-19
G857,P857,46,9,15,2023-11-28
G858,P858,25,3,2,2023-02-13
G859,P859,41,12,5,2023-09-11
G860,P860,50,14,17,2023-12-07
G861,P861,49,3,15,2023-02-01
G862,P862,27,10,5,2023-09-28
G863,P863,42,11,18,2023-03-12
G864,P864,29,2,15,2023-02-22
G865,P865,3,9,16,2023-03-26
G866,P866,48,9,12,2023-02-19
G867,P867,11,12,0,2023-09-12
G868,P868,31,13,12,2023-11-23
G869,P869,29,1,13,2023-12-12
G870,P870,21,8,5,2023-01-04
G871,P871,22,1,12,2023-05-13
G872,P872,4,13,10,2023-10-04
G873,P873,31,1,9,2023-03-14
G874,P874,23,12,7,2023-10-07
G875,P875,17,7,8,2023-11-09
G876,P876,42,10,16,2023-01-09
G877,P877,12,4,10,2023-03-03
G878,P878,23,6,4,2023-11-28
G879,P879,40,14,16,2023-07-25
G880,P880,41,3,9,2023-10-30
G881,P881,50,14,10,2023-07-11
G882,P882,15,0,14,2023-12-22
G883,P883,19,9,9,2023-11-26
G884,P884,38,11,7,2023-12-23
G885,P885,8,9,9,2023-02-14
G886,P886,4,14,6,2023-07-17
G887,P887,2,0,3,2023-07-01
G888,P888,28,1,9,2023-09-20
G889,P889,24,1,18,2023-07-20
G890,P890,38,7,6,2023-04-05
G891,P891,13,0,4,2023-05-14
G892,P892,20,1,5,2023-06-08
G893,P893,12,6,0,2023-01-16
G894,P894,44,10,14,2023-07-31
G895,P895,24,14,19,2023-03-18
G896,P896,22,10,9,2023-09-21
G897,P897,0,10,5,2023-09-11
G898,P898,5,2,7,2023-05-21
G899,P899,48,12,0,2023-09-20
G900,P900,33,5,6,2023-01-08
G901,P901,23,9,16,2023-07-19
G902,P902,6,15,13,2023-12-26
G903,P903,6,3,3,2023-06-15
G904,P904,3,12,13,2023-02-14
G905,P905,11,6,1,2023-04-29
G906,P906,20,5,19,2023-08-22
G907,P907,25,15,7,2023-01-03
G908,P908,20,15,2,2023-08-09
G909,P909,23,5,7,2023-11-24
G910,P910,38,5,7,2023-06-29
G911,P911,15,8,8,2023-04-08
G912,P912,33,13,1,2023-12-18
G913,P913,41,6,16,2023-04-05
G914,P914,37,11,11,2023-07-02
G915,P915,17,10,20,2023-06-17
G916,P916,24,6,7,2023-08-07
G917,P917,16,11,15,2023-04-02
G918,P918,47,0,7,2023-09-17
G919,P919,8,12,20,2023-12-16
G920,P920,11,8,12,2023-12-14
G921,P921,35,6,17,2023-11-19
G922,P922,26,1,15,2023-02-14
G923,P923,42,9,9,2023-12-12
G924,P924,7,9,3,2023-06-18
G925,P925,43,11,0,2023-09-02
G926,P926,21,5,9,2023-04-13
G927,P927,39,12,1,2023-02-18
G928,P928,1,3,3,2023-06-06
G929,P929,19,11,17,2023-08-18
G930,P930,18,4,20,2023-06-17
G931,P931,40,1,20,2023-01-13
G932,P932,33,8,10,2023-01-19
G933,P933,27,0,18,2023-10-12
G934,P934,7,8,15,2023-02-25
G935,P935,2,10,18,2023-08-08
G936,P936,40,11,7,2023-05-16
G937,P937,34,7,18,2023-05-23
G938,P938,45,10,1,2023-11-30
G939,P939,19,10,10,2023-02-06
G940,P940,12,3,6,2023-05-15
G941,P941,38,14,8,2023-01-24
G942,P942,31,3,4,2023-09-06
G943,P943,19,3,9,2023-06-26
G944,P944,14,15,1,2023-03-25
G945,P945,11,6,8,2023-10-28
G946,P946,19,8,4,2023-05-23
G947,P947,4,1,2,2023-02-01
G948,P948,13,2,18,2023-10-25
G949,P949,26,9,5,2023-02-14
G950,P950,39,14,18,2023-02-15
G951,P951,44,8,15,2023-12-26
G952,P952,31,10,15,2023-03-26
G953,P953,11,0,11,2023-03-30
G954,P954,15,9,13,2023-03-20
G955,P955,43,3,17,2023-11-24
G956,P956,23,8,1,2023-02-14
G957,P957,23,3,16,2023-09-10
G958,P958,46,10,19,2023-06-21
G959,P959,13,10,4,2023-01-26
G960,P960,22,2,16,2023-01-20
G961,P961,10,13,20,2023-04-03
G962,P962,27,12,4,2023-08-15
G963,P963,33,13,14,2023-02-13
G964,P964,0,10,6,2023-03-19
G965,P965,39,5,13,2023-08-02
G966,P966,25,13,15,2023-06-09
G967,P967,21,8,7,2023-09-03
G968,P968,36,13,17,2023-09-01
G969,P969,35,6,19,2023-08-28
G970,P970,5,14,4,2023-11-12
G971,P971,15,13,15,2023-06-29
G972,P972,30,9,12,2023-10-26
G973,P973,21,6,6,2023-09-17
G974,P974,38,7,4,2023-11-14
G975,P975,27,4,18,2023-08-12
G976,P976,1,10,9,2023-03-25
G977,P977,19,6,12,2023-12-24
G978,P978,33,0,11,2023-08-03
G979,P979,10,13,10,2023-03-15
G980,P980,1,7,20,2023-05-22
G981,P981,12,7,19,2023-09-19
G982,P982,5,1,5,2023-08-14
G983,P983,36,6,11,2023-10-19
G984,P984,5,7,15,2023-04-27
G985,P985,18,2,1,2023-07-23
G986,P986,14,10,14,2023-01-24
G987,P987,2,14,2,2023-07-22
G988,P988,33,4,11,2023-05-31
G989,P989,19,9,18,2023-08-10
G990,P990,48,9,19,2023-04-02
G991,P991,10,6,10,2023-12-09
G992,P992,30,10,9,2023-07-14
G993,P993,43,13,1,2023-04-01
G994,P994,38,6,8,2023-07-15
G995,P995,13,10,1,2023-09-08
G996,P996,43,4,18,2023-06-16
G997,P997,13,0,20,2023-11-10
G998,P998,25,5,0,2023-01-20
G999,P999,14,3,12,2023-11-29
G1000,P1000,35,3,3,2023-06-15
G1001,P1001,7,0,7,2023-09-19
G1002,P1002,42,8,9,2023-02-08
G1003,P1003,42,1,7,2023-02-09
G1004,P1004,46,10,5,2023-08-01
G1005,P1005,32,10,18,2023-02-01
G1006,P1006,29,10,13,2023-02-05
G1007,P1007,40,6,8,2023-05-24
G1008,P1008,8,1,16,2023-08-17
G1009,P1009,25,14,7,2023-01-09
G1010,P1010,4,11,7,2023-10-20
G1011,P1011,9,2,3,2023-03-03
G1012,P1012,33,10,4,2023-03-06
G1013,P1013,38,7,12,2023-07-21
G1014,P1014,50,15,6,2023-07-22
G1015,P1015,50,11,6,2023-10-29
G1016,P1016,17,13,8,2023-01-07
G1017,P1017,23,10,19,2023-07-20
G1018,P1018,41,8,5,2023-01-23
G1019,P1019,21,10,9,2023-09-28
G1020,P1020,34,15,8,2023-04-04
G1021,P1021,34,3,8,2023-05-09
G1022,P1022,32,8,16,2023-11-01
G1023,P1023,9,0,10,2023-04-22
G1024,P1024,13,10,9,2023-05-09
G1025,P1025,18,1,1,2023-08-07
G1026,P1026,32,5,0,2023-08-13
G1027,P1027,20,2,8,2023-09-27
G1028,P1028,50,4,11,2023-01-02
G1029,P1029,16,12,1,2023-02-24
G1030,P1030,19,0,8,2023-11-22
G1031,P1031,12,8,16,2023-12-28
G1032,P1032,50,1,12,2023-12-09
G1033,P1033,36,14,19,2023-05-21
G1034,P1034,11,2,1,2023-06-29
G1035,P1035,9,2,15,2023-02-12
G1036,P1036,6,11,6,2023-09-23
G1037,P1037,20,12,16,2023-05-22
G1038,P1038,33,12,3,2023-05-30
G1039,P1039,16,6,7,2023-12-28
G1040,P1040,11,9,10,2023-12-24
G1041,P1041,50,1,3,2023-07-27
G1042,P1042,50,14,9,2023-06-06
G1043,P1043,32,12,12,2023-08-18
G1044,P1044,35,9,18,2023-04-01
G1045,P1045,13,13,15,2023-10-09
G1046,P1046,31,10,13,2023-09-18
G1047,P1047,38,7,4,2023-06-29
G1048,P1048,24,8,1,2023-11-11
G1049,P1049,15,11,15,2023-09-23
G1050,P1050,27,12,11,2023-06-05
G1051,P1051,24,15,14,2023-04-11
G1052,P1052,1,10,10,2023-12-11
G1053,P1053,8,5,17,2023-05-16
G1054,P1054,18,9,16,2023-11-08
G1055,P1055,38,5,1,2023-05-18
G1056,P1056,17,8,19,2023-02-07
G1057,P1057,1,4,18,2023-02-03
G1058,P1058,3,3,19,2023-07-16
G1059,P1059,43,6,10,2023-07-08
G1060,P1060,31,6,17,2023-05-01
G1061,P1061,26,7,11,2023-09-04
G1062,P1062,0,9,7,2023-01-30
G1063,P1063,39,2,9,2023-09-10
G1064,P1064,15,7,6,2023-03-23
G1065,P1065,31,10,4,2023-11-07
G1066,P1066,41,8,19,2023-08-17
G1067,P1067,26,4,8,2023-08-26
G1068,P1068,29,5,0,2023-04-05
G1069,P1069,10,1,2,2023-06-07
G1070,P1070,33,14,1,2023-04-07
G1071,P1071,9,6,10,2023-06-13
G1072,P1072,19,12,8,2023-09-27
G1073,P1073,15,7,13,2023-03-06
G1074,P1074,28,4,18,2023-05-25
G1075,P1075,21,2,7,2023-02-08
G1076,P1076,17,9,10,2023-07-16
G1077,P1077,9,14,1,2023-10-26
G1078,P1078,23,12,9,2023-09-01
G1079,P1079,34,8,11,2023-07-20
G1080,P1080,41,5,0,2023-10-08
G1081,P1081,49,8,16,2023-12-21
G1082,P1082,48,15,9,2023-04-04
G1083,P1083,0,2,14,2023-08-11
G1084,P1084,33,13,19,2023-02-12
G1085,P1085,25,8,0,2023-04-07
G1086,P1086,1,9,13,2023-05-01
G1087,P1087,45,0,0,2023-09-12
G1088,P1088,35,13,11,2023-04-07
G1089,P1089,0,8,18,2023-08-30
G1090,P1090,12,0,0,2023-08-18
G1091,P1091,20,10,16,2023-09-22
G1092,P1092,19,1,9,2023-12-11
G1093,P1093,41,7,4,2023-05-17
G1094,P1094,38,5,0,2023-11-06
G1095,P1095,15,1,8,2023-10-31
G1096,P1096,47,1,19,2023-04-28
G1097,P1097,37,11,10,2023-10-22
G1098,P1098,40,15,12,2023-11-08
G1099,P1099,12,3,7,2023-09-27
G1100,P1100,24,9,8,2023-07-01
G1101,P1101,34,12,12,2023-09-11
G1102,P1102,44,8,9,2023-10-05
G1103,P1103,31,14,9,2023-08-14
G1104,P1104,38,4,20,2023-09-24
G1105,P1105,10,14,3,2023-09-09
G1106,P1106,14,14,8,2023-02-09
G1107,P1107,39,15,13,2023-01-03
G1108,P1108,14,4,17,2023-07-30
G1109,P1109,32,15,3,2023-05-11
G1110,P1110,39,10,6,2023-02-28
G1111,P1111,49,7,10,2023-08-26
G1112,P1112,35,3,7,2023-05-11
G1113,P1113,36,8,9,2023-07-21
G1114,P1114,17,12,7,2023-11-10
G1115,P1115,44,1,7,2023-05-16
G1116,P1116,33,13,13,2023-02-23
G1117,P1117,25,3,18,2023-10-11
G1118,P1118,40,9,10,2023-12-28
G1119,P1119,1,10,11,2023-09-09
G1120,P1120,27,15,10,2023-05-16
G1121,P1121,31,2,2,2023-10-28
G1122,P1122,24,6,8,2023-12-03
G1123,P1123,9,9,16,2023-10-28
G1124,P1124,37,7,11,2023-04-30
G1125,P1125,50,0,11,2023-11-19
G1126,P1126,29,14,4,2023-12-01
G1127,P1127,21,13,12,2023-02-18
G1128,P1128,50,0,4,2023-08-24
G1129,P1129,12,7,10,2023-01-24
G1130,P1130,40,12,5,2023-02-19
G1131,P1131,40,10,18,2023-03-16
G1132,P1132,11,12,20,2023-12-13
G1133,P1133,0,2,9,2023-08-15
G1134,P1134,38,14,16,2023-08-13
G1135,P1135,19,0,6,2023-08-18
G1136,P1136,43,4,17,2023-05-13
G1137,P1137,5,9,9,2023-06-04
G1138,P1138,8,0,1,2023-07-18
G1139,P1139,4,8,19,2023-12-05
G1140,P1140,39,5,19,2023-09-09
G1141,P1141,22,14,11,2023-05-30
G1142,P1142,22,7,12,2023-10-24
G1143,P1143,30,12,0,2023-08-16
G1144,P1144,7,0,17,2023-06-21
G1145,P1145,43,6,5,2023-10-11
G1146,P1146,28,5,20,2023-03-13
G1147,P1147,39,14,4,2023-04-05
G1148,P1148,49,13,15,2023-06-23
G1149,P1149,36,8,17,2023-04-29
G1150,P1150,45,5,20,2023-11-05
G1151,P1151,49,13,2,2023-04-11
G1152,P1152,5,13,2,2023-04-24
G1153,P1153,42,8,6,2023-11-04
G1154,P1154,24,14,4,2023-07-03
G1155,P1155,19,6,3,2023-05-08
G1156,P1156,37,6,5,2023-11-17
G1157,P1157,8,8,17,2023-06-28
G1158,P1158,19,9,14,2023-10-30
G1159,P1159,40,2,16,2023-02-12
G1160,P1160,2,9,19,2023-04-24
G1161,P1161,41,1,1,2023-04-19
G1162,P1162,23,14,8,2023-11-25
G1163,P1163,37,0,0,2023-06-28
G1164,P1164,40,14,18,2023-04-05
G1165,P1165,37,1,18,2023-07-21
G1166,P1166,20,3,3,2023-07-02
G1167,P1167,19,2,2,2023-10-15
G1168,P1168,31,3,1,2023-10-22
G1169,P1169,6,2,4,2023-03-05
G1170,P1170,16,4,4,2023-08-02
G1171,P1171,43,7,15,2023-06-10
G1172,P1172,17,2,12,2023-12-18
G1173,P1173,14,12,14,2023-07-16
G1174,P1174,28,7,1,2023-03-02
G1175,P1175,40,0,0,2024-01-01
G1176,P1176,22,2,14,2023-07-01
G1177,P1177,31,5,19,2023-08-05
G1178,P1178,20,7,10,2023-01-14
G1179,P1179,43,11,13,2023-12-05
G1180,P1180,2,11,15,2023-02-05
G1181,P1181,21,15,17,2023-07-24
G1182,P1182,22,1,2,2023-02-10
G1183,P1183,7,7,15,2023-05-17
G1184,P1184,11,2,1,2023-03-06
G1185,P1185,7,8,4,2023-04-20
G1186,P1186,20,1,14,2023-03-12
G1187,P1187,11,11,19,2023-02-16
G1188,P1188,45,4,17,2023-03-23
G1189,P1189,42,12,0,2023-11-01
G1190,P1190,24,15,19,2023-11-08
G1191,P1191,46,15,2,2023-02-02
G1192,P1192,9,3,13,2023-07-11
G1193,P1193,45,1,18,2023-07-24
G1194,P1194,50,15,18,2023-06-12
G1195,P1195,40,10,14,2023-06-05
G1196,P1196,17,14,15,2023-09-03
G1197,P1197,8,2,13,2023-08-10
G1198,P1198,47,7,7,2023-10-19
G1199,P1199,11,6,6,2023-12-17
G1200,P1200,15,3,20,2023-08-17
G1201,P1201,21,1,20,2023-07-15
G1202,P1202,40,9,18,2023-01-22
G1203,P1203,9,13,8,2023-01-29
G1204,P1204,43,4,10,2023-01-18
G1205,P1205,30,6,17,2023-08-11
G1206,P1206,8,7,0,2023-03-06
G1207,P1207,44,6,11,2023-02-19
G1208,P1208,49,4,4,2023-08-22
G1209,P1209,40,3,13,2023-05-04
G1210,P1210,20,15,15,2023-08-23
G1211,P1211,3,1,12,2023-04-13
G1212,P1212,45,13,18,2023-04-01
G1213,P1213,24,11,0,2023-08-14
G1214,P1214,33,9,10,2023-03-05
G1215,P1215,16,15,8,2023-11-16
G1216,P1216,30,4,5,2023-02-05
G1217,P1217,35,5,8,2023-03-17
G1218,P1218,32,8,1,2023-03-13
G1219,P1219,28,1,5,2023-12-19
G1220,P1220,13,3,16,2023-08-02
G1221,P1221,44,8,14,2023-03-12
G1222,P1222,31,11,15,2023-09-04
G1223,P1223,23,2,12,2023-06-02
G1224,P1224,10,14,18,2023-09-29
G1225,P1225,41,2,1,2023-03-19
G1226,P1226,7,1,12,2023-09-01
G1227,P1227,11,10,14,2023-06-03
G1228,P1228,15,14,8,2023-08-03
G1229,P1229,31,1,3,2023-01-02
G1230,P1230,22,8,16,2023-10-15
G1231,P1231,46,7,1,2023-05-29
G1232,P1232,17,0,1,2023-07-02
G1233,P1233,5,11,19,2023-04-23
G1234,P1234,39,7,19,2023-04-04
G1235,P1235,37,15,15,2023-10-30
G1236,P1236,27,8,10,2023-12-30
G1237,P1237,11,7,3,2023-05-06
G1238,P1238,9,11,6,2023-08-13
G1239,P1239,35,0,11,2023-04-25
G1240,P1240,39,15,7,2023-04-23
G1241,P1241,40,4,8,2023-05-03
G1242,P1242,21,4,14,2023-07-28
G1243,P1243,46,11,14,2023-04-26
G1244,P1244,26,13,15,2023-12-01
G1245,P1245,37,6,3,2023-12-01
G1246,P1246,39,0,5,2023-07-26
G1247,P1247,9,5,9,2023-04-13
G1248,P1248,11,11,17,2023-08-22
G1249,P1249,50,14,15,2023-12-21
G1250,P1250,47,4,19,2023-05-10
G1251,P1251,8,11,7,2023-12-14
G1252,P1252,18,1,20,2023-03-08
G1253,P1253,13,1,15,2023-01-03
G1254,P1254,25,14,19,2023-05-07
G1255,P1255,12,6,11,2023-07-22
G1256,P1256,37,9,9,2023-09-27
G1257,P1257,25,9,14,2023-05-17
G1258,P1258,26,9,0,2023-10-05
G1259,P1259,46,12,20,2023-11-30
G1260,P1260,15,0,4,2023-08-31
G1261,P1261,30,0,19,2023-07-19
G1262,P1262,15,2,15,2023-04-23
G1263,P1263,31,14,20,2023-10-01
G1264,P1264,29,1,10,2023-07-21
G1265,P1265,27,3,6,2023-03-24
G1266,P1266,50,12,8,2023-07-29
G1267,P1267,45,2,9,2023-05-09
G1268,P1268,25,11,9,2023-07-02
G1269,P1269,40,6,10,2023-06-05
G1270,P1270,3,4,1,2023-02-27
G1271,P1271,32,8,7,2023-04-04
G1272,P1272,28,9,14,2023-06-24
G1273,P1273,22,2,12,2023-06-17
G1274,P1274,47,8,9,2023-09-15
G1275,P1275,36,7,9,2023-02-14
G1276,P1276,20,2,7,2023-03-17
G1277,P1277,7,14,8,2023-05-26
G1278,P1278,32,8,6,2023-10-09
G1279,P1279,24,15,20,2023-02-25
G1280,P1280,20,5,14,2023-08-11
G1281,P1281,9,8,12,2023-11-08
G1282,P1282,50,8,6,2023-07-30
G1283,P1283,43,14,14,2023-03-14
G1284,P1284,33,14,11,2023-04-28
G1285,P1285,8,4,18,2023-05-29
G1286,P1286,23,14,16,2023-03-23
G1287,P1287,41,5,17,2023-03-23
G1288,P1288,9,6,16,2023-01-12
G1289,P1289,8,14,17,2023-11-30
G1290,P1290,31,11,19,2023-05-02
G1291,P1291,9,9,8,2023-12-09
G1292,P1292,8,10,10,2023-01-08
G1293,P1293,17,5,12,2023-02-25
G1294,P1294,25,15,4,2023-06-23
G1295,P1295,32,9,8,2023-11-08
G1296,P1296,24,14,18,2023-02-24
G1297,P1297,30,12,6,2023-09-05
G1298,P1298,15,7,9,2023-01-13
G1299,P1299,25,14,15,2023-01-23
G1300,P1300,37,4,8,2023-10-31
G1301,P1301,38,15,4,2023-09-30
G1302,P1302,49,5,7,2023-07-07
G1303,P1303,1,0,11,2023-06-22
G1304,P1304,29,9,19,2023-06-11
G1305,P1305,35,9,3,2023-06-27
G1306,P1306,39,12,12,2023-07-24
G1307,P1307,45,11,8,2023-07-07
G1308,P1308,37,1,19,2023-09-09
G1309,P1309,30,6,8,2023-07-10
G1310,P1310,0,10,8,2023-03-01
G1311,P1311,49,13,16,2023-11-19
G1312,P1312,25,14,11,2023-12-15
G1313,P1313,46,0,8,2023-02-17
G1314,P1314,40,0,5,2023-08-09
G1315,P1315,50,1,10,2023-07-28
G1316,P1316,28,8,1,2023-06-21
G1317,P1317,3,3,12,2023-07-15
G1318,P1318,34,4,7,2023-01-25
G1319,P1319,27,2,13,2023-08-24
G1320,P1320,5,2,2,2023-02-04
G1321,P1321,43,12,7,2023-06-20
G1322,P1322,26,13,12,2023-12-16
G1323,P1323,28,3,2,2023-04-25
G1324,P1324,49,4,12,2023-11-29
G1325,P1325,5,2,10,2023-03-16
G1326,P1326,21,2,19,2023-05-22
G1327,P1327,15,0,2,2023-09-26
G1328,P1328,9,7,7,2023-09-04
G1329,P1329,24,8,20,2023-07-31
G1330,P1330,21,4,1,2023-10-20
G1331,P1331,34,2,10,2023-09-11
G1332,P1332,49,2,6,2023-03-31
G1333,P1333,36,14,11,2023-01-08
G1334,P1334,43,7,1,2023-06-20
G1335,P1335,17,10,9,2023-10-13
G1336,P1336,8,4,8,2023-11-15
G1337,P1337,25,13,5,2023-11-13
G1338,P1338,16,5,15,2023-08-11
G1339,P1339,23,3,18,2023-06-19
G1340,P1340,2,12,18,2023-01-29
G1341,P1341,38,13,12,2023-05-28
G1342,P1342,21,8,1,2023-07-09
G1343,P1343,49,3,15,2023-09-11
G1344,P1344,32,2,11,2023-02-03
G1345,P1345,36,2,14,2023-10-22
G1346,P1346,23,13,17,2023-06-02
G1347,P1347,32,15,13,2023-08-04
G1348,P1348,46,3,19,2023-04-23
G1349,P1349,46,14,14,2023-08-24
G1350,P1350,2,15,15,2023-07-28
G1351,P1351,22,4,6,2023-08-02
G1352,P1352,5,3,13,2023-05-16
G1353,P1353,29,15,13,2023-12-28
G1354,P1354,24,5,9,2023-02-01
G1355,P1355,20,8,9,2023-06-07
G1356,P1356,20,2,7,2023-01-24
G1357,P1357,48,1,20,2023-02-24
G1358,P1358,32,5,19,2023-07-26
G1359,P1359,42,4,3,2023-02-28
G1360,P1360,4,5,13,2023-02-12
G1361,P1361,21,8,4,2023-06-21
G1362,P1362,16,4,12,2023-03-20
G1363,P1363,34,5,10,2023-06-29
G1364,P1364,6,0,7,2023-11-25
G1365,P1365,12,14,7,2023-08-03
G1366,P1366,5,8,2,2023-04-30
G1367,P1367,37,0,12,2023-11-30
G1368,P1368,18,11,20,2023-05-16
G1369,P1369,17,14,7,2023-05-29
G1370,P1370,12,9,3,2023-05-01
G1371,P1371,43,8,2,2023-06-22
G1372,P1372,4,5,15,2023-01-29
G1373,P1373,46,14,2,2023-12-05
G1374,P1374,31,0,1,2023-05-09
G1375,P1375,0,4,14,2023-03-14
G1376,P1376,10,6,12,2023-07-13
G1377,P1377,8,9,17,2023-08-09
G1378,P1378,32,3,9,2023-09-20
G1379,P1379,39,15,8,2023-12-21
G1380,P1380,2,9,5,2023-12-03
G1381,P1381,34,5,0,2023-08-17
G1382,P1382,24,4,20,2023-05-29
G1383,P1383,35,7,16,2023-08-30
G1384,P1384,11,10,19,2023-06-08
G1385,P1385,45,3,16,2023-01-18
G1386,P1386,50,3,14,2023-02-01
G1387,P1387,7,4,16,2023-04-20
G1388,P1388,21,5,1,2023-02-04
G1389,P1389,3,6,20,2023-03-22
G1390,P1390,35,7,19,2023-07-11
G1391,P1391,22,3,10,2023-11-03
G1392,P1392,50,0,4,2023-08-24
G1393,P1393,21,13,3,2023-01-02
G1394,P1394,28,15,20,2023-12-11
G1395,P1395,15,5,10,2023-06-12
G1396,P1396,19,0,19,2023-11-21
G1397,P1397,38,3,11,2023-11-26
G1398,P1398,10,7,13,2023-01-11
G1399,P1399,19,13,19,2023-07-12
G1400,P1400,24,1,20,2023-02-18
G1401,P1401,16,3,5,2023-07-14
G1402,P1402,8,12,18,2023-02-17
G1403,P1403,41,13,8,2023-04-13
G1404,P1404,4,14,11,2023-05-09
G1405,P1405,19,5,12,2023-11-25
G1406,P1406,50,7,2,2023-03-11
G1407,P1407,43,8,19,2023-06-18
G1408,P1408,39,3,20,2023-02-22
G1409,P1409,32,13,12,2023-05-11
G1410,P1410,3,9,0,2023-06-17
G1411,P1411,40,8,15,2023-07-29
G1412,P1412,46,8,13,2023-02-28
G1413,P1413,4,11,19,2023-11-05
G1414,P1414,22,0,16,2023-04-21
G1415,P1415,9,5,17,2023-01-31
G1416,P1416,46,3,4,2023-02-24
G1417,P1417,44,4,17,2023-03-16
G1418,P1418,18,7,13,2023-07-30
G1419,P1419,9,11,11,2023-11-24
G1420,P1420,22,7,8,2023-04-18
G1421,P1421,6,12,7,2023-03-19
G1422,P1422,23,9,16,2023-05-09
G1423,P1423,19,6,7,2023-10-13
G1424,P1424,27,13,8,2023-12-06
