ticker,date,open,high,low,close,volume
TICK437,2024-09-30,140.65,139.97,190.41,129.3,82477983
TICK438,2023-12-29,196.8,149.01,104.73,111.66,2899259
TICK439,2024-12-02,103.02,179.9,147.1,149.39,66094763
TICK440,2024-05-23,163.68,137.11,179.23,128.36,46597069
TICK441,2024-09-28,192.11,172.19,103.48,152.1,88532216
TICK442,2024-08-13,112.14,127.49,150.62,190.79,1804488
TICK443,2023-02-21,165.0,117.55,107.89,149.21,45971945
TICK444,2024-02-09,119.8,140.32,183.41,138.45,91217693
TICK445,2023-09-10,155.42,163.93,130.88,124.85,25335867
TICK446,2024-11-17,189.1,128.11,126.92,182.6,22658520
TICK447,2023-02-16,165.51,119.44,107.59,160.25,31426581
TICK448,2023-03-05,171.17,176.19,196.9,191.8,63633636
TICK449,2024-01-10,120.86,192.58,168.06,182.7,6685088
TICK450,2023-02-09,124.4,106.26,197.25,161.17,22015915
TICK451,2024-12-05,138.22,153.12,143.82,175.08,32760529
TICK452,2023-04-22,187.05,199.48,111.84,161.51,10228684
TICK453,2024-10-20,106.6,125.58,180.62,141.31,7786684
TICK454,2024-05-06,176.39,157.52,137.87,180.69,76175080
TICK455,2023-01-27,170.12,140.54,185.73,108.54,40678922
TICK456,2024-11-08,167.48,157.56,135.67,165.74,41776130
TICK457,2023-07-08,179.75,193.72,193.84,157.35,60410493
TICK458,2024-04-15,141.85,157.29,130.96,136.88,75891714
TICK459,2024-05-26,104.28,167.59,177.57,172.33,81694104
TICK460,2023-11-22,102.68,138.68,141.9,181.83,90496011
TICK461,2024-12-31,141.43,184.92,151.92,134.23,30792950
TICK462,2024-08-24,111.62,125.26,124.48,166.56,9008840
TICK463,2023-04-10,178.79,153.4,180.05,157.45,39725427
TICK464,2023-05-28,111.11,135.37,135.08,141.83,35013834
TICK465,2024-06-29,122.89,145.26,136.86,186.52,84794987
TICK466,2023-09-12,170.11,184.68,124.14,108.71,52655065
TICK467,2023-03-08,196.18,144.07,182.97,178.2,18096457
TICK468,2024-08-19,114.18,148.47,147.31,139.81,45423591
TICK469,2023-08-27,109.98,113.83,130.42,149.61,89446132
TICK470,2024-06-03,169.45,106.36,150.91,190.34,31231932
TICK471,2023-07-29,184.1,118.64,176.71,178.62,53364885
TICK472,2024-11-29,187.44,184.27,183.75,189.5,91184191
TICK473,2023-04-07,120.77,108.3,106.88,121.78,32398736
TICK474,2024-10-12,109.53,190.03,158.99,145.51,52484540
TICK475,2024-05-18,154.34,150.35,169.64,190.49,43950863
TICK476,2024-06-12,198.14,135.83,196.01,106.1,82579958
TICK477,2023-09-30,165.79,133.47,119.77,107.01,19555894
TICK478,2023-04-19,115.53,100.63,122.84,191.03,22718940
TICK479,2023-09-25,184.04,113.49,130.26,144.01,50995667
TICK480,2023-10-14,127.31,188.44,106.05,121.86,90153703
TICK481,2024-08-24,118.06,173.99,175.79,184.01,8551286
TICK482,2024-10-14,137.06,178.7,135.74,159.65,29336982
TICK483,2024-01-07,142.6,103.22,163.28,108.42,1273339
TICK484,2023-10-28,139.21,106.97,127.24,113.34,43349249
TICK485,2024-07-06,193.55,148.03,165.63,171.55,13545063
TICK486,2023-07-25,196.33,175.38,182.99,173.51,21368374
TICK487,2023-12-18,157.64,164.44,127.25,106.12,35904764
TICK488,2024-01-28,186.72,178.42,169.32,103.5,63127034
TICK489,2024-04-29,104.09,163.01,156.79,169.56,20427416
TICK490,2023-08-17,109.09,186.15,148.13,102.29,83868564
TICK491,2023-03-12,109.34,173.72,167.21,167.42,93658332
TICK492,2024-02-13,114.28,187.47,136.86,146.89,22392939
TICK493,2024-02-12,173.1,144.36,144.97,142.41,71763773
TICK494,2023-05-11,102.79,121.98,187.37,127.73,1641939
TICK495,2023-03-24,161.99,133.46,142.59,170.75,88688674
TICK496,2024-08-23,193.35,162.05,186.2,198.06,8872907
TICK497,2024-03-25,192.36,120.68,187.27,127.83,86598590
TICK498,2023-04-02,166.93,108.6,184.35,149.04,30358151
TICK499,2023-05-26,154.6,167.24,121.33,196.5,63588777
TICK500,2023-03-02,129.52,192.98,191.97,193.51,40152161
TICK501,2024-04-27,106.41,198.06,182.33,154.83,99657014
TICK502,2023-09-23,184.63,171.31,161.7,169.24,14714079
TICK503,2024-08-18,132.51,129.64,110.13,150.91,3058263
TICK504,2023-07-24,196.12,128.18,112.14,148.39,41330855
TICK505,2023-10-27,115.29,157.14,159.78,176.93,85235783
TICK506,2023-04-21,192.64,178.36,174.18,142.03,13259978
TICK507,2023-04-28,166.59,183.8,197.93,111.19,92975734
TICK508,2023-02-19,117.78,154.97,194.72,194.11,64805783
TICK509,2023-02-12,170.13,177.85,112.69,191.95,19122439
TICK510,2024-03-28,180.47,193.36,171.1,179.92,19349823
TICK511,2024-09-23,111.49,165.84,120.51,107.15,24206813
TICK512,2023-04-15,119.84,111.9,155.78,101.77,84017922
TICK513,2024-08-29,118.57,164.35,172.2,121.99,55257109
TICK514,2024-01-19,189.27,151.96,111.6,184.25,98994095
TICK515,2023-02-22,157.7,103.56,106.26,156.39,93549784
TICK516,2023-07-30,189.05,163.04,166.63,110.0,47983651
TICK517,2024-10-08,132.71,131.82,130.14,118.05,97404051
TICK518,2023-01-04,185.68,124.82,172.96,137.75,55978926
TICK519,2024-11-18,182.08,177.39,109.15,194.92,96893163
TICK520,2024-10-19,158.43,148.53,128.89,115.09,46997147
TICK521,2024-01-07,164.53,176.9,175.43,161.84,88688889
TICK522,2023-02-26,158.26,182.73,156.57,153.56,16561323
TICK523,2024-07-06,150.75,119.09,113.15,116.44,34629656
TICK524,2024-10-30,179.04,136.95,184.0,104.92,9635111
TICK525,2023-12-07,139.37,182.4,140.78,166.38,58098534
TICK526,2024-08-29,138.81,161.66,153.39,128.85,96574963
TICK527,2023-06-05,105.06,122.26,124.77,169.25,55175551
TICK528,2024-03-27,118.24,120.84,145.4,183.18,72969425
TICK529,2023-12-10,102.21,172.64,143.33,142.14,7795011
TICK530,2023-07-16,153.95,147.3,172.7,177.13,81948536
TICK531,2023-02-04,107.16,130.78,107.7,114.5,21596368
TICK532,2024-10-07,171.0,138.88,160.93,165.52,57052820
TICK533,2023-10-04,184.88,164.79,179.3,120.9,32932013
TICK534,2024-02-10,158.84,188.93,141.78,182.39,47540722
TICK535,2024-05-14,106.81,185.01,146.69,116.92,23963140
TICK536,2024-08-21,188.05,152.68,184.92,175.96,26666620
TICK537,2024-06-09,120.65,105.29,121.78,149.79,87840718
TICK538,2023-12-28,160.12,110.67,147.73,102.66,33085092
TICK539,2024-11-05,148.73,167.78,124.74,182.79,83322996
TICK540,2024-09-01,186.79,105.24,180.55,137.06,66260851
TICK541,2024-02-12,157.66,125.21,129.22,171.29,68874257
TICK542,2023-06-26,177.01,157.22,150.38,165.79,31132182
TICK543,2023-06-22,151.61,168.78,109.58,171.5,8061135
TICK544,2024-06-10,146.89,138.83,177.38,147.09,3332679
TICK545,2023-02-06,124.54,179.89,127.64,180.97,2876766
TICK546,2023-05-13,128.81,185.08,119.57,167.79,12070335
TICK547,2024-03-02,132.74,188.23,193.92,152.11,98506062
TICK548,2023-06-30,189.38,114.39,123.85,184.89,26233628
TICK549,2024-07-14,185.88,100.08,131.75,189.08,71572391
TICK550,2023-02-11,132.59,152.84,143.78,114.68,2037417
TICK551,2024-12-05,168.66,158.77,145.47,115.29,89403678
TICK552,2024-02-23,126.89,111.17,199.51,120.85,98374165
TICK553,2023-09-21,162.98,110.68,131.37,162.56,36698532
TICK554,2023-04-13,101.03,180.89,163.05,140.16,57778044
TICK555,2024-04-04,160.28,171.51,114.4,174.24,33963027
TICK556,2023-04-15,173.58,173.78,105.2,178.06,50370563
TICK557,2024-11-19,127.23,172.57,157.1,191.45,47794497
TICK558,2024-09-13,170.46,185.84,132.83,138.53,66841030
TICK559,2024-04-24,149.67,174.84,158.73,104.63,64065059
TICK560,2024-04-18,182.02,159.02,124.53,160.43,48781209
TICK561,2023-08-05,107.95,174.42,197.95,122.45,84602433
TICK562,2024-07-14,135.36,128.43,168.72,138.95,68345094
TICK563,2023-08-22,157.98,137.65,147.2,179.51,1993345
TICK564,2024-10-16,195.83,104.92,187.47,165.74,38305467
TICK565,2024-01-31,159.69,132.3,150.55,110.13,98426440
TICK566,2024-07-14,133.68,147.58,131.36,134.98,45976872
TICK567,2024-04-05,102.26,179.3,190.42,108.53,19685364
TICK568,2023-10-20,124.97,110.57,129.31,119.85,60836638
TICK569,2024-07-05,179.96,166.88,185.1,143.69,46009143
TICK570,2023-05-12,158.95,113.33,102.5,104.78,52825039
TICK571,2023-03-16,119.55,155.31,150.2,111.56,88505243
TICK572,2024-11-18,121.99,184.65,186.86,112.11,96775930
TICK573,2023-02-09,139.56,133.78,173.62,113.97,33687108
TICK574,2024-05-28,104.85,170.22,182.56,102.1,69710067
TICK575,2023-08-27,135.73,110.45,137.5,162.75,15287692
TICK576,2024-07-05,122.28,117.82,171.51,192.55,47428739
TICK577,2024-12-23,184.51,126.84,108.26,188.7,47235969
TICK578,2024-01-25,167.79,171.7,131.43,170.76,73618038
TICK579,2023-04-29,145.02,102.72,138.63,149.09,74573239
TICK580,2023-10-01,114.08,126.82,101.36,191.99,62221830
TICK581,2024-03-25,117.19,139.3,189.26,118.75,31028977
TICK582,2023-05-31,169.82,148.11,199.3,161.42,36822490
TICK583,2024-02-22,102.26,182.87,194.4,127.28,49498597
TICK584,2024-09-11,164.64,191.87,190.82,117.04,89165248
TICK585,2024-08-08,129.26,151.4,170.68,120.79,80521028
TICK586,2024-11-13,103.74,116.4,170.46,185.29,18270548
TICK587,2024-11-28,103.97,130.64,172.4,193.41,42901068
TICK588,2023-03-07,163.0,165.11,180.44,126.02,52444007
TICK589,2023-03-01,196.68,166.87,102.77,191.05,13722621
TICK590,2024-08-22,177.04,141.51,154.1,171.93,17224899
TICK591,2024-10-12,107.09,125.8,187.3,186.13,58537444
TICK592,2023-08-03,104.87,197.96,176.79,132.76,62979383
TICK593,2024-02-12,158.06,126.53,123.54,129.4,85169700
TICK594,2023-08-12,103.8,162.69,107.25,169.67,54628476
TICK595,2023-07-04,194.92,127.75,197.43,162.25,48045089
TICK596,2023-11-15,135.29,155.69,131.68,136.13,87733725
TICK597,2023-12-13,142.93,173.58,102.09,123.44,71097009
TICK598,2023-05-10,156.73,110.95,134.87,110.65,50146670
TICK599,2024-10-14,193.39,173.6,190.08,104.53,51419433
TICK600,2023-07-05,103.0,171.77,143.77,167.46,72162153
TICK601,2024-02-09,109.0,127.06,106.99,100.22,75164082
TICK602,2023-10-12,176.59,190.14,149.83,142.71,10622960
TICK603,2024-10-29,105.9,166.09,185.91,171.63,12944978
TICK604,2023-04-25,197.37,127.97,118.43,172.05,5327549
TICK605,2024-11-06,121.19,196.74,166.0,133.04,54909513
TICK606,2023-11-29,115.08,154.14,176.48,135.47,25869149
TICK607,2024-04-26,104.37,160.46,110.79,116.7,57982451
TICK608,2023-01-22,107.09,139.08,169.79,180.06,69076760
TICK609,2023-02-21,189.92,171.59,147.83,106.4,58713848
TICK610,2024-02-08,186.15,196.57,192.3,193.43,43446660
TICK611,2023-08-04,125.36,108.57,109.24,182.84,73334556
TICK612,2024-05-28,182.53,114.19,115.14,138.16,37614758
TICK613,2023-06-18,100.28,175.38,136.32,119.46,12237187
TICK614,2023-12-24,196.46,128.15,149.55,152.55,73560295
TICK615,2024-05-01,119.61,100.52,177.88,101.51,74901769
TICK616,2024-10-04,103.7,158.52,171.37,129.93,6022796
TICK617,2023-10-16,161.31,132.08,103.23,101.69,76029932
TICK618,2023-08-09,198.52,141.0,160.9,185.22,39167551
TICK619,2024-03-31,184.8,127.5,100.2,137.6,99364722
TICK620,2023-09-06,149.16,157.52,174.68,188.22,84449488
TICK621,2024-07-04,165.51,158.42,154.39,122.74,83356509
TICK622,2023-04-04,198.76,145.05,166.58,130.85,3599402
TICK623,2024-05-14,169.22,153.1,106.98,170.24,23713404
TICK624,2023-04-05,137.74,166.93,149.74,194.27,96691489
TICK625,2023-03-01,146.96,134.44,136.63,137.99,57003344
TICK626,2024-03-22,128.04,191.07,188.08,106.47,40016525
TICK627,2024-09-11,145.6,164.74,191.54,175.42,30398998
TICK628,2024-08-14,126.98,104.04,161.01,183.21,8002025
TICK629,2024-01-12,118.1,132.29,127.69,181.73,34769185
TICK630,2024-10-02,173.29,119.49,122.78,177.25,8063923
TICK631,2023-11-08,130.23,167.98,197.37,101.87,99646959
TICK632,2023-12-27,101.93,133.94,181.69,126.91,33620609
TICK633,2024-03-18,179.62,117.68,161.42,140.47,30379855
TICK634,2024-05-19,109.02,182.21,150.6,172.66,55605737
TICK635,2024-04-03,146.62,132.63,187.65,149.25,42480839
TICK636,2024-06-25,158.97,163.8,129.02,177.78,22038770
TICK637,2024-09-20,173.43,165.43,159.7,106.99,22783904
TICK638,2023-05-07,127.57,145.85,125.02,127.94,16691681
TICK639,2023-11-10,103.39,173.5,112.78,121.28,90656796
TICK640,2023-10-25,180.16,134.66,131.81,151.29,48259822
TICK641,2023-04-18,166.61,139.48,174.78,149.4,82500398
TICK642,2024-06-10,174.51,156.92,121.55,153.04,65294175
TICK643,2024-05-21,171.25,146.77,130.09,111.51,88864122
TICK644,2023-03-28,169.68,165.24,126.93,153.7,73192422
TICK645,2023-03-01,127.57,185.96,190.41,146.32,33177724
TICK646,2023-08-11,110.03,100.77,153.41,169.75,13657764
TICK647,2023-04-20,110.69,197.78,167.26,149.23,44856257
TICK648,2023-03-01,117.12,164.0,178.67,173.31,9709366
TICK649,2024-03-18,133.15,132.34,116.68,140.17,97958952
TICK650,2023-04-23,140.22,167.69,159.69,129.41,73731803
TICK651,2024-03-25,172.04,112.53,153.1,142.95,76390610
TICK652,2024-12-21,125.42,140.41,163.57,126.05,77860221
TICK653,2024-06-25,132.22,108.3,130.02,113.72,78597472
TICK654,2023-03-30,111.97,128.66,142.72,176.64,62605121
TICK655,2023-04-14,176.65,123.19,125.19,161.05,19470612
TICK656,2024-08-25,130.1,105.03,143.8,162.26,51140933
TICK657,2023-11-17,115.56,178.78,192.4,199.5,16649977
TICK658,2023-06-19,163.68,187.47,127.47,142.77,58832440
TICK659,2024-08-09,183.81,141.69,101.41,159.14,98256874
TICK660,2024-03-02,132.35,114.9,161.85,116.32,59950613
TICK661,2024-06-19,102.07,152.09,143.78,146.61,5181168
TICK662,2023-07-31,176.02,147.7,178.87,106.17,1946658
TICK663,2023-10-08,102.99,125.46,110.89,108.29,51172983
TICK664,2023-06-06,169.16,141.69,170.78,162.35,99244750
TICK665,2024-08-17,150.56,149.03,106.32,177.55,16548591
TICK666,2023-06-19,154.59,151.56,134.44,168.31,75058605
TICK667,2023-11-21,152.28,144.06,101.76,163.13,16430333
TICK668,2023-06-06,110.23,135.13,161.31,160.97,35398838
TICK669,2023-04-01,164.11,120.64,111.9,165.57,74139877
TICK670,2023-09-28,155.6,138.49,196.25,199.21,48910051
TICK671,2024-05-26,131.3,133.03,184.61,158.03,76220026
TICK672,2023-07-08,107.2,113.87,152.54,194.48,79387208
TICK673,2023-04-23,191.59,133.94,119.73,150.17,18097271
TICK674,2024-10-18,115.75,157.15,156.73,114.42,71812910
TICK675,2024-09-08,195.75,177.52,148.43,199.48,17070523
TICK676,2024-05-31,153.04,199.11,187.12,199.15,70297494
TICK677,2023-03-10,147.56,126.81,110.11,175.3,2538778
TICK678,2023-04-25,195.12,136.86,177.66,147.99,1664452
TICK679,2023-02-26,157.05,163.48,157.8,155.89,40797905
TICK680,2024-05-31,104.24,160.04,105.47,144.19,48602957
TICK681,2023-05-24,170.48,135.22,195.77,157.45,90677651
TICK682,2024-04-18,185.63,139.24,149.29,157.42,13479884
TICK683,2024-05-01,177.24,176.43,175.65,161.8,31827743
TICK684,2024-08-21,179.75,130.07,125.22,178.4,51230672
TICK685,2023-03-13,116.38,199.48,173.59,136.14,39928114
TICK686,2024-11-10,113.27,110.8,198.48,138.28,97680727
TICK687,2023-06-27,147.04,103.96,181.92,126.8,17655526
TICK688,2024-07-09,190.72,181.64,179.75,109.17,60724494
TICK689,2023-07-19,165.8,113.05,177.9,103.62,49564385
TICK690,2023-05-06,110.85,157.78,177.13,169.73,70859848
TICK691,2024-09-24,178.36,107.94,150.49,163.06,15795072
TICK692,2023-04-07,164.67,158.31,114.88,136.4,82259578
TICK693,2024-09-18,138.19,137.51,183.62,195.27,1274338
TICK694,2024-01-15,103.87,151.62,149.64,187.27,32221893
TICK695,2023-10-21,172.04,102.48,155.04,179.32,64975863
TICK696,2024-10-28,108.78,115.46,119.91,119.28,59853133
TICK697,2023-04-13,163.67,134.7,173.57,123.72,29171349
TICK698,2023-11-11,176.38,141.99,196.09,195.66,52810340
TICK699,2024-11-06,187.17,134.48,187.84,132.98,18220658
TICK700,2024-11-17,141.92,131.14,157.06,145.84,21840643
TICK701,2024-04-23,154.54,147.12,198.97,112.93,51768950
TICK702,2023-03-23,109.2,177.53,142.76,110.33,7801404
TICK703,2023-12-14,123.49,179.18,141.34,135.24,49097148
TICK704,2023-10-09,197.24,161.66,156.8,132.11,30705843
TICK705,2023-12-05,199.52,116.99,128.92,100.41,6458482
TICK706,2024-08-16,194.92,135.14,190.51,148.92,37017095
TICK707,2024-03-22,153.95,189.57,178.25,122.56,75273053
TICK708,2023-02-20,151.64,193.74,158.22,149.98,57426415
TICK709,2024-05-03,169.53,192.21,189.73,178.01,44659036
TICK710,2023-12-18,134.62,133.56,195.94,141.98,24394583
TICK711,2024-10-07,184.92,159.88,170.95,173.98,56005487
TICK712,2023-04-24,136.08,176.7,124.97,149.68,46765911
TICK713,2024-12-17,111.36,199.67,167.43,181.6,50548976
TICK714,2023-01-04,142.21,120.36,162.06,172.2,88462365
TICK715,2023-09-10,143.59,105.03,195.28,190.93,23222133
TICK716,2024-08-27,174.7,161.81,183.81,181.48,44941187
TICK717,2024-04-24,157.9,109.12,183.33,130.81,34796901
TICK718,2024-10-12,174.18,140.55,104.05,121.18,48503934
TICK719,2024-08-29,106.78,152.61,106.12,187.96,22634082
TICK720,2023-04-09,157.85,189.19,101.34,124.82,97957615
TICK721,2024-08-07,191.96,184.49,152.56,111.79,21548679
TICK722,2023-09-22,198.1,123.07,154.32,144.37,47296347
TICK723,2024-11-09,180.57,124.73,136.71,129.95,6421854
TICK724,2023-11-15,180.32,182.87,162.76,130.22,57182451
TICK725,2023-06-13,129.61,137.84,141.87,196.29,45048299
TICK726,2023-08-28,172.93,164.05,124.7,184.96,79019635
TICK727,2024-06-12,101.61,136.16,181.08,197.85,80199214
TICK728,2023-10-01,145.25,112.1,154.78,109.87,52436959
TICK729,2023-05-09,188.97,126.06,104.2,173.79,10260628
TICK730,2024-06-28,182.85,100.13,188.25,118.79,52731642
TICK731,2023-07-29,198.27,162.05,166.59,121.15,72861551
TICK732,2024-07-19,138.23,117.77,179.81,123.2,24590114
TICK733,2023-07-26,175.77,155.53,163.39,184.08,42246529
TICK734,2024-01-03,179.48,136.11,165.26,144.02,3243204
TICK735,2023-06-04,121.8,137.52,187.39,135.98,62206106
TICK736,2023-10-09,167.15,108.04,183.18,175.8,1664974
TICK737,2024-12-21,106.06,170.0,157.36,116.19,39117030
TICK738,2024-07-09,188.19,181.36,114.19,118.65,40261834
TICK739,2024-05-15,103.4,155.9,162.63,162.48,34942268
TICK740,2023-03-06,148.06,124.91,112.69,111.3,7650445
TICK741,2023-04-05,126.86,130.17,147.03,114.41,81409201
TICK742,2024-07-18,129.41,126.83,101.01,124.17,51879163
TICK743,2023-03-04,175.86,196.17,179.79,142.07,61797353
TICK744,2024-05-27,119.14,125.76,136.69,194.24,50939240
TICK745,2024-12-05,114.45,115.54,145.29,168.99,49672340
TICK746,2023-11-28,173.24,112.46,175.52,135.58,79693534
TICK747,2023-12-24,113.41,108.65,187.91,199.84,59801227
TICK748,2023-12-07,163.62,198.24,165.38,101.73,62372082
TICK749,2023-11-25,128.09,126.21,191.33,122.46,71319361
TICK750,2023-06-04,161.43,175.35,194.06,168.86,35276303
TICK751,2023-11-21,132.24,196.41,156.36,121.64,38961411
TICK752,2024-06-14,118.91,113.06,114.23,166.14,98745118
TICK753,2024-06-16,160.03,169.07,176.65,185.27,32487983
TICK754,2024-05-15,130.64,137.56,130.42,165.54,73441166
TICK755,2024-04-02,139.56,125.58,188.41,155.52,26613144
TICK756,2023-05-02,161.12,100.24,129.1,160.38,34696354
TICK757,2024-06-18,132.52,146.63,126.97,111.4,69780815
TICK758,2024-10-03,164.03,104.96,169.55,152.06,95174630
TICK759,2024-06-14,161.21,100.43,184.67,168.75,50046892
TICK760,2023-08-19,116.55,179.38,131.31,150.72,94075704
TICK761,2024-10-30,175.65,168.11,161.98,129.09,9454316
TICK762,2023-03-20,105.39,128.13,184.77,167.69,32334624
TICK763,2023-09-26,183.87,153.57,108.48,104.8,6364589
TICK764,2023-12-05,172.7,146.49,131.21,118.66,53066117
TICK765,2024-10-28,188.17,111.78,109.51,100.91,64139723
TICK766,2023-06-30,126.2,160.93,183.36,131.06,79724226
TICK767,2023-04-10,166.15,146.47,117.25,145.05,33728073
TICK768,2023-06-23,165.25,180.77,162.68,120.72,45498586
TICK769,2024-12-06,191.03,172.48,135.69,115.07,24393732
TICK770,2024-08-12,115.25,130.21,185.11,140.11,39562991
TICK771,2024-09-27,163.05,113.01,156.11,168.59,4776483
TICK772,2024-03-22,181.11,135.86,184.75,138.73,94745208
TICK773,2023-03-29,180.24,186.16,163.8,152.2,85551579
TICK774,2024-05-29,123.74,179.26,199.51,127.33,57845335
TICK775,2023-12-24,138.35,128.68,139.44,149.4,25298522
TICK776,2023-02-25,193.06,137.92,172.6,164.73,70576017
TICK777,2023-12-13,168.61,136.63,199.43,186.04,60061070
TICK778,2023-09-06,132.0,126.56,130.88,163.7,34004985
TICK779,2023-05-23,120.27,160.28,124.01,196.79,82388823
TICK780,2024-09-02,188.08,148.14,140.76,144.08,85143954
TICK781,2024-09-10,162.83,139.97,137.8,156.41,41186828
TICK782,2024-08-06,125.95,166.65,144.94,148.12,23847351
TICK783,2024-04-24,187.85,141.49,127.39,119.4,64069454
TICK784,2023-08-26,166.46,183.06,178.57,120.69,23178067
TICK785,2024-01-27,150.53,167.02,153.48,107.22,94639310
TICK786,2024-11-06,137.84,183.28,161.38,143.35,77844214
TICK787,2023-08-10,130.96,131.19,102.9,189.63,6093645
TICK788,2023-04-30,127.45,139.37,191.13,104.39,98830697
TICK789,2023-03-09,162.98,165.18,151.35,145.64,10063056
TICK790,2023-01-18,161.13,143.81,174.1,159.27,31677459
TICK791,2023-10-20,173.12,187.06,170.77,120.71,65222509
TICK792,2023-08-25,195.96,176.89,146.46,166.55,27919662
TICK793,2024-07-07,193.15,163.51,151.12,104.06,74157931
TICK794,2023-07-15,179.41,188.53,181.81,139.39,23339404
TICK795,2023-01-03,180.47,192.82,120.72,116.64,22814790
TICK796,2023-02-05,193.75,196.47,187.14,131.69,22481993
TICK797,2023-07-07,170.2,181.9,176.76,156.98,69773866
TICK798,2024-03-07,122.73,159.17,115.45,128.24,83291413
TICK799,2023-06-04,155.54,117.47,112.89,151.52,18276653
TICK800,2024-05-22,106.53,142.03,124.43,171.47,25977836
TICK801,2024-10-25,157.78,149.15,167.4,156.45,23072784
TICK802,2024-02-27,115.68,102.53,119.1,110.79,72971070
TICK803,2024-02-04,116.4,141.66,141.4,100.14,76746345
TICK804,2024-06-21,171.68,119.2,189.04,165.33,50013587
TICK805,2024-03-16,112.62,183.7,122.87,128.68,31370110
TICK806,2023-02-23,132.72,173.86,180.09,178.91,22877279
TICK807,2023-12-17,119.17,114.43,124.11,124.0,48349261
TICK808,2023-03-30,192.02,114.55,157.51,158.27,67571122
TICK809,2023-09-13,174.01,135.57,125.94,178.15,2856427
TICK810,2023-10-22,108.6,171.24,133.31,184.58,60321747
TICK811,2023-01-23,152.3,126.39,138.53,193.33,37772878
TICK812,2023-02-25,190.95,191.67,165.7,101.67,91370825
TICK813,2023-01-04,197.72,188.57,163.81,167.49,68969173
